GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
-32354,1121501,0,21524,1153855,0,-26394,17015,0,0,MISCELLANEOUS,7512,0,0,0,0,ADMISSION & AIRCRAFT REVENUE,939511,THUNDER OVER MICHIGAN,871195,THUNDER OVER UTAH,380517,0,0,0,0,0,0,0,YANKEE AIR FORCE INC,69632,382387453,2108,48613,65628,,105204,76904,101087,553900,7512,2014-01-01,2014-12-31,630804,2191223,2877256
-8029,1532289,0,32579,1540318,0,-41985,8839,0,0,MISCELLANEOUS,33950,0,0,0,0,ADMISSION & AIRCRAFT REVENUE,880931,THUNDER OVER MICHIGAN,539470,0,0,0,0,0,0,0,0,0,,70765,382387453,3357,47663,56502,,109936,80421,98121,1259265,33950,2013-01-01,2013-12-31,1339686,1420401,2832641
527430,5126029,0,1371689,4598599,0,527430,66457,0,169298,Miscellaneous Income,59800,0,0,0,0,Performance & Facility,11842515,Performing Arts,1270175,Education Program Income,173415,Western Art Gallery,21369,0,0,,169298,0,CINCINNATI ARTS ASSOCIATION,627257,311310256,25600,34579,101036,811801,1983457,186924,249649,1139366,59800,2022-09-01,2023-08-31,2213691,13307474,19072039
2627883,2711225,0,930350,83342,0,2627883,0,0,140625,Miscellaneous Income,68197,0,0,0,0,Performance & Facility,10414717,Performing Arts,838899,Education Program Income,55173,0,0,0,0,,140625,0,CINCINNATI ARTS ASSOCIATION,478956,311310256,140697,,,9595484,1143670,450245,,886978,68197,2021-09-01,2022-08-31,10982707,11308789,26723265
1215728,3399035,0,844123,2183307,0,1215728,0,0,138116,Miscellaneous Income,9822,0,0,0,0,Performance & Facility,627210,Performing Arts,257646,Education Program Income,57991,0,0,0,0,,138116,0,CINCINNATI ARTS ASSOCIATION,4069,311310256,130401,,,3927572,10446,312520,290037,1294825,9822,2020-09-01,2021-08-31,5584917,942847,8741930
-113672,4614454,0,780976,4728126,0,-113672,-5994,0,148638,Catering,6378,0,0,0,0,Performance & Facility,7578032,Performing Arts,627526,Education Program Income,109010,0,0,0,0,,148638,0,Cincinnati Arts Association,321930,311310256,36346,38609,32615,100000,262454,324091,122026,2721387,6378,2019-09-01,2020-08-31,3231824,8314568,12303242
1330455,8849893,0,780806,7519438,0,1330455,-62162,0,162538,Catering,8639,0,0,0,0,Performance & Facility,8976056,Performing Arts,449054,Education Program Income,241112,0,0,0,0,,162538,0,Cincinnati Arts Association,361702,311310256,231799,180774,118612,100000,1186853,378764,151578,1279987,8639,2018-09-01,2019-08-31,2040550,9666222,14752199
1036293,8043988,0,788262,7007695,0,1036293,-13224,0,124748,Catering,11376,0,0,0,0,Performance & Facility,10271579,Performing Arts,783148,Education Program Income,190809,0,0,0,0,,124748,0,Cincinnati Arts Association,394632,311310256,125261,117633,104409,100000,1345154,222732,117216,1758907,11376,2017-09-01,2018-08-31,2261025,11245536,16404538
619559,6943611,0,667112,6324052,0,619559,51167,0,115796,Catering,22906,0,0,0,0,Performance & Facility,10119564,Performing Arts,347838,Education Program Income,184314,0,0,0,0,,115796,0,Cincinnati Arts Association,390073,311310256,60381,133678,184845,100000,1146493,200799,79072,1040569,22906,2016-09-01,2017-08-31,1460374,10651716,14345050
1631844,15045492,0,615816,13413648,0,1425254,-28477,0,103754,Catering,80571,0,0,0,0,Performance & Facility,9834205,Performing Arts,680447,Education Program Income,85529,0,0,0,0,,103754,0,Cincinnati Arts Association,447725,311310256,158171,127156,98679,100000,1418556,177890,79250,817835,80571,2015-09-01,2016-08-31,1303896,10600181,15071826
1073748,4997014,0,496089,3923266,0,1073748,51149,0,104712,Catering,91902,0,0,0,0,Performance & Facility,10137020,Performing Arts,537638,Education Program Income,86829,0,0,0,0,,104712,0,Cincinnati Arts Association,479398,311310256,63284,35600,86749,100000,1491406,183934,58344,925932,91902,2014-09-01,2015-08-31,1327150,10761487,14918245
925743,4936666,0,534311,4010923,0,925743,47908,0,98773,Catering,88298,0,0,0,0,Performance & Facility,10360758,Performing Arts,279717,Education Program Income,47668,0,0,0,0,,98773,0,,439809,311310256,66800,34546,82454,100000,1372429,178101,98313,912563,88298,2013-09-01,2014-08-31,1257464,10688143,14573260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,311310256,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mancos Common Press Inc,,471660720,0,,,1402736,8527,,22221,154188,,2023-01-01,2023-12-31,1556924,18411,1583862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mancos Common Press Inc,,471660720,0,,,11600,,,6097,175882,,2022-01-01,2022-12-31,187482,14089,201571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mancos Common Press Inc,0,471660720,,,0,,,0,,,1277,2019-01-01,2019-12-31,RESTRICTED,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mancos Common Press Inc,0,471660720,,,0,,,0,,,,2018-01-01,2018-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mancos Common Press Inc,0,471660720,,,0,,,0,,,,2017-01-01,2017-12-31,,,
0,0,0,0,0,0,0,114768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KP CARES,,844819099,0,377146,491914,0,,0,0,505227,0,2022-01-01,2022-12-31,505227,0,619995
0,0,0,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRIBECA FILM INSTITUTE INC,0,800006057,3922,0,0,306697,0,,,2334496,0,2020-01-01,2020-12-31,2641193,0,2652875
561,561,0,4601,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRIBECA FILM INSTITUTE INC,0,800006057,804168,322517,322517,,0,,53434,3072930,0,2019-01-01,2019-12-31,3877098,0,3882260
1186,1186,0,2533,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRIBECA FILM INSTITUTE INC,0,800006057,765718,282569,282569,23319,0,,47253,3246180,0,2018-01-01,2018-12-31,4035217,0,4038936
23302,99261,0,1661,75959,0,23302,0,0,0,0,0,0,0,0,0,EDUCATION PROGRAMS,412029,0,0,0,0,0,0,0,0,0,0,0,TRIBECA FILM INSTITUTE INC,0,800006057,735833,166628,166628,32000,0,1074,112543,3680849,0,2017-01-01,2017-12-31,4449756,412029,4886748
0,0,0,0,0,1500,0,0,0,0,EDUCATION REVENUE,445250,SNACK BAR INCOME,52883,TICKET SALES,386165,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,15000,,,,27443,885798,2023-01-01,2023-12-31,42443,0,928241
0,0,0,0,0,0,0,0,0,0,SNACK BAR INCOME,27747,TICKET SALES,342666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,216560,,,,105000,370413,2022-01-01,2022-12-31,321560,0,691973
0,0,0,0,0,0,0,0,0,0,SNACK BAR INCOME,3253,TICKET SALES,72524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,411725,,,,255154,75777,2021-01-01,2021-12-31,666879,0,742656
0,0,0,0,0,0,0,0,0,0,TICKET SALES,191414,SNACK BAR INCOME,8553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,39000,,,,55000,199967,2020-01-01,2020-12-31,94000,,293967
0,0,0,0,0,0,0,0,0,0,TICKET SALES,407980,KIDWORKS,147326,SNACK BAR INCOME,40903,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,39000,,,,18930,596209,2019-01-01,2019-12-31,57930,,654139
0,0,0,0,0,21275,0,0,0,0,TICKET SALES,257687,KIDWORKS,51060,SNACK BAR INCOME,21573,0,0,0,0,0,0,0,0,0,0,0,0,0,DESERT THEATREWORKS,,462329652,0,,,68985,,,,,351595,2018-01-01,2018-12-31,68985,,420580
11446,11446,0,3223,0,0,11446,0,0,0,0,0,0,0,0,0,ORCHESTRAL SERVICES,1732270,CONCERT ADMISSIONS,201969,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,43238,,,,,,,403953,,2022-07-01,2023-06-30,403953,1934239,2352861
43805,43805,0,905,0,0,43805,0,0,0,MISCELLANEOUS REVENUE,1327,0,0,0,0,CONTRACT SERVICES,1651401,TICKET ADMISSIONS,278181,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,27834,,,855768,,,,379069,1327,2021-07-01,2022-06-30,1234837,1929582,3210456
30975,80156,0,586,49181,0,30975,0,0,0,MISCELLANEOUS REVENUE,1277,0,0,0,0,TICKET ADMISSIONS,5204,0,0,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,15538,,,515681,,,,447364,1277,2020-07-01,2021-06-30,963045,5204,1001087
20299,68180,0,1307,47881,0,20299,0,0,0,MISCELLANEOUS REVENUE,7840,0,0,0,0,CONTRACT SERVICES,1242729,TICKET ADMISSIONS,80032,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,6304,,,415922,,,,652065,7840,2019-07-01,2020-06-30,1067987,1322761,2420194
0,0,0,0,0,0,0,0,0,0,MISCELLANEOUS REVENUE,2815,0,0,0,0,CONTRACT SERVICES,1834967,TICKET ADMISSIONS,135670,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,7781,,,,,,,1016203,2815,2018-07-01,2019-06-30,1016203,1970637,2989655
0,0,0,0,0,0,0,0,0,0,MISCELLANEOUS REVENUE,1617,0,0,0,0,CONTRACT SERVICES,1579013,TICKET ADMISSIONS,93458,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,35500,,,,,,,725335,1617,2017-07-01,2018-06-30,725335,1672471,2399423
0,0,0,0,0,0,0,0,0,0,Miscellaneous Revenue,1944,0,0,0,0,contract services,1405508,TICKET ADMISSIONS,76579,0,0,0,0,0,0,0,0,0,The Chicago Philharmonic Society,,363616076,38344,,,,,,,468416,1944,2016-07-01,2017-06-30,468416,1482087,1952447
0,0,0,0,0,0,0,0,0,0,Miscellaneous Revenue,3503,0,0,0,0,contract services,1439233,TICKET ADMISSIONS,132483,0,0,0,0,0,0,0,0,0,The Chicago Philharmonic Society,,363616076,31365,,,,,,,388595,3503,2015-07-01,2016-06-30,388595,1571716,1963814
0,0,0,0,0,0,0,0,0,0,MISCELLANEOUS REVENUE,858,0,0,0,0,CONTRACT SERVICES,1064436,TICKET ADMISSIONS,57325,0,0,0,0,0,0,0,0,0,THE CHICAGO PHILHARMONIC SOCIETY,,363616076,32294,,,,,,,436222,858,2014-07-01,2015-06-30,436222,1121761,1558841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONTRACT SERVICES,1202070,TICKET ADMISSIONS,56519,0,0,0,0,0,0,0,0,0,,,363616076,36798,,,,,,1690,369877,,2013-07-01,2014-06-30,369877,1258589,1628466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,363616076,,,,,,,,,,,,,,
-1769192,57449832,0,1203604,59219024,0,-1769192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,METROPOLITAN OPERA ENDOWMENT TRUST,,136071129,0,,,,,,,1793043,,2022-08-01,2023-07-31,1793043,,1227455
-47266,11988523,0,1116972,12035789,0,-47266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,METROPOLITAN OPERA ENDOWMENT TRUST,,136071129,0,,,,,,,245386,,2021-08-01,2022-07-31,245386,,1315092
-62009,10517924,0,1215753,10579933,0,-62009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,METROPOLITAN OPERA ENDOWMENT TRUST,,136071129,0,,,,,,,8571,,2020-08-01,2021-07-31,8571,,1162315
83626,44440667,0,1293278,44357041,0,83626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,METROPOLITAN OPERA ENDOWMENT TRUST,,136071129,0,,,,,,,743457,,2019-08-01,2020-07-31,743457,,2120361
434932,23903196,0,693753,23468264,0,434932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metropolitan Opera Endowment Trust,,136071129,0,,,,,,,238789,0,2014-08-01,2015-07-31,238789,0,1367474
130048,18684931,0,821804,18554883,0,130048,0,0,0,Miscellaneous,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,136071129,0,,,,,,,570889,16100,2013-08-01,2014-07-31,570889,0,1538841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,136071129,,,,,,,,,,,,,,
14399,52983,0,342,38584,0,14399,0,0,0,0,0,0,0,0,0,SUBSCRIPTIONS,310958,ADVERTISING INCOME,35165,NEWSSTAND SALES & MAIL,1134,0,0,0,0,0,0,8390,THE AMERICAN PROSPECT INC,,521617061,113501,,,,,,,1177882,,2022-07-01,2023-06-30,1177882,347257,1548270
0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,10,0,0,0,0,SUBSCRIPTIONS,279284,ADVERTISING INCOME,32467,NEWSSTAND SALES & MAIL,1712,0,0,0,0,0,0,7362,THE AMERICAN PROSPECT INC,,521617061,114561,,,203000,,,25674,1592016,10,2021-07-01,2022-06-30,1795016,313463,2115851
0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,656,0,0,0,0,SUBSCRIPTIONS,294290,ADVERTISING INCOME,30001,NEWSSTAND SALES,4716,MAILING LIST SALES,302,0,0,0,0,7637,THE AMERICAN PROSPECT INC,,521617061,99835,,,327742,,,12220,1152742,656,2020-07-01,2021-06-30,1480484,329309,1818086
0,0,0,0,0,0,0,-39643,0,0,0,0,0,0,0,0,SUBSCRIPTIONS,91384,ADVERTISING INCOME,10164,NEWSSTAND SALES,2802,0,0,0,0,0,0,15120,THE AMERICAN PROSPECT INC,,521617061,297243,74643,35000,,,,35433,903364,,2019-07-01,2020-06-30,1200607,104350,1280434
0,0,0,0,0,0,0,0,0,0,ADVERTISING INCOME,6936,MAILING LIST REVENUE,3693,0,0,SUBSCRIPTIONS,90554,NEWSSTAND SALES,1630,0,0,0,0,0,0,0,0,15504,THE AMERICAN PROSPECT INC,,521617061,36691,,,,,,,1148472,10629,2018-07-01,2019-06-30,1148472,92184,1266789
0,0,0,0,0,0,0,0,0,0,ADVERTISING INCOME,14698,OTHER REVENUE,5500,MAILING LIST REVENUE,4014,SUBSCRIPTIONS,126931,NEWSSTAND SALES,591,0,0,0,0,0,0,0,0,12590,THE AMERICAN PROSPECT INC,,521617061,122174,,,,,,,2299560,24212,2017-07-01,2018-06-30,2299560,127522,2463884
0,0,0,0,0,0,0,0,0,0,ADVERTISING INCOME,49302,MAILING LIST REVENUE,4632,OTHER REVENUE,435,SUBSCRIPTIONS,121432,NEWSSTAND SALES,417,0,0,0,0,0,0,0,0,16567,THE AMERICAN PROSPECT INC,,521617061,185230,,,,,,,1510100,54369,2016-07-01,2017-06-30,1510100,121849,1702885
0,0,0,0,0,0,0,0,0,0,ADVERTISING INCOME,44533,MAILING LIST REVENUE,12617,OTHER REVENUE,1258,SUBSCRIPTIONS,134585,NEWSSTAND SALES,8401,0,0,0,0,0,0,0,0,16760,THE AMERICAN PROSPECT INC,,521617061,35873,,,,,,,1688110,58408,2015-07-01,2016-06-30,1688110,142986,1906264
0,0,0,0,0,1556,0,0,0,0,ADVERTISING INCOME,75992,FORGIVENESS OF DEBT,5991,OTHER REVENUE,2863,SUBSCRIPTIONS,148105,NEWSSTAND SALES,24954,0,0,0,0,0,0,0,0,17983,THE AMERICAN PROSPECT INC,,521617061,97986,32054,32054,,,,,1011961,86402,2014-07-01,2015-06-30,1109947,173059,1387391
,0,0,0,,0,-13528,0,0,74880,FORGIVENESS OF DEBT,1098070,ADVERTISING INCOME,201392,MAILING LIST SALES,8390,SUBSCRIPTIONS,230506,NEWSSTAND SALES,11573,0,0,0,0,0,0,,74880,16198,,,521617061,56520,,,,,,,2490065,1307852,2013-07-01,2014-06-30,2490065,242079,4117546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,521617061,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Others,1390000,0,0,0,0,0,0,0,0,0,0,0,STONE & COMPASS INC,,824663625,0,,,0,,0,0,120000,0,2022-01-01,2022-12-31,120000,1390000,1510000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,510800,0,0,0,0,0,0,0,0,0,0,0,STONE & COMPASS INC,,824663625,0,,,0,,0,0,72000,0,2021-01-01,2021-12-31,72000,510800,582800
0,0,0,0,0,0,0,0,0,0,Loan from Officer Guy Roberts,23410,0,0,0,0,Education Program Registration,422145,0,0,0,0,0,0,0,0,0,0,0,PRAGUE SHAKESPEARE COMPANY AMERICA,,474739559,0,,,0,,0,0,63434,23410,2023-01-01,2023-12-31,63434,422145,508989
0,0,0,0,0,0,0,0,0,0,EIDL Loan from SBA,148900,0,0,0,0,Education Program Registration,300277,0,0,0,0,0,0,0,0,0,0,0,PRAGUE SHAKESPEARE COMPANY AMERICA,,474739559,0,,,0,,0,0,56362,148900,2022-01-01,2022-12-31,56362,300277,505539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRAGUE SHAKESPEARE COMPANY AMERICA,0,474739559,,,0,,0,0,,,5019,2021-01-01,2021-12-31,RESTRICTED,,
3693,153000,0,2781,149307,0,3693,-31867,0,0,0,0,0,0,0,0,MUSEUM STORE SALES,9188,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,154337,60337,28470,18950,,22607,,210520,0,2023-01-01,2023-12-31,508414,9188,492209
0,0,0,129,0,0,0,-20529,0,0,0,0,0,0,0,0,MUSEUM STORE SALES,7053,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,118186,52868,32339,19000,,23119,,225486,0,2022-01-01,2022-12-31,498289,7053,484942
0,0,0,91,0,0,0,-15965,0,0,0,0,0,0,0,0,GIFT SHOP SALES,1604,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,75942,46311,30346,29160,,28670,,234192,0,2021-01-01,2021-12-31,470890,1604,456620
0,0,0,79,0,0,0,-410,0,0,0,0,0,0,0,0,GIFT SHOP SALES,348,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,55097,21810,21400,,,23095,,186275,0,2020-01-01,2020-12-31,359016,348,359033
0,0,0,65,0,0,0,-7432,0,0,0,0,0,0,0,0,GIFT SHOP SALES,11266,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,52192,34382,26950,37350,,27724,,129772,0,2019-01-01,2019-12-31,339197,11266,343096
0,0,0,678,0,0,0,-12960,0,0,0,0,0,0,0,0,GIFT SHOP SALES,10471,0,0,0,0,0,0,0,0,0,0,0,El Paso Holocaust Museum,,742667556,59662,43901,30941,16000,,32706,,278908,0,2018-01-01,2018-12-31,476389,10471,474578
235052,2150348,0,113091,1915296,0,235052,0,0,0,0,0,0,0,0,0,MEMBERSHIP DUES,84784,0,0,0,0,0,0,0,0,0,0,0,Sphinx Foundation,0,026007881,1929,0,0,,0,,,285487,0,2023-01-01,2023-12-31,285487,84784,718414
57079,887585,0,94837,830506,0,57079,0,0,0,0,0,0,0,0,0,MEMBERSHIP DUES,83118,0,0,0,0,0,0,0,0,0,0,0,Sphinx Foundation,0,026007881,3389,0,0,,0,,153939,224330,0,2022-01-01,2022-12-31,224330,83118,459364
161062,1033604,0,67121,872542,0,161062,0,0,0,0,0,0,0,0,0,MEMBERSHIP DUES,61068,0,0,0,0,0,0,0,0,0,0,0,Sphinx Foundation,0,026007881,2099,0,0,,0,,272450,316389,0,2021-01-01,2021-12-31,316389,61068,605640
9167,470444,0,51227,461277,0,9167,0,0,0,0,0,0,0,0,0,MEMBERSHIP DUES,78941,0,0,0,0,0,0,0,0,0,0,0,Sphinx Foundation,0,026007881,578,0,0,,0,,217256,255655,0,2020-01-01,2020-12-31,255655,78941,394990
0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,MEMBERSHIP DUES,80350,0,0,0,0,0,0,0,0,0,0,0,,,026007881,3086,,,,,,4000,218878,,2013-01-01,2013-12-31,218878,80350,299505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manzanita House,,873857560,0,,,,,,,1030726,0,2023-01-01,2023-12-31,1030726,0,1030726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manzanita House,,873857560,0,,,,,,,357246,0,2022-05-01,2022-12-31,357246,0,357246
0,0,0,674162,0,0,0,-87674,0,44835,0,0,0,0,0,0,ADMISSIONS,1555961,OTHER PROGRAM SERVICE,183337,MEMBERSHIPS,164975,MEMORIAL WALL AND WALK,106294,0,0,,44835,14925,ADMIRAL NIMITZ FOUNDATION,353677,741492692,465311,158818,71144,2776798,762181,,,3144038,,2023-01-01,2023-12-31,6386147,2010567,9451466
0,0,0,746808,0,0,0,296245,0,40059,0,0,0,0,0,0,ADMISSIONS,1548939,MEMBERSHIPS,230342,OTHER PROGRAM SERVICE FEES,133685,MEMORIAL WALL AND WALK,118212,0,0,,40059,10135,ADMIRAL NIMITZ FOUNDATION,411119,741492692,173820,141435,437680,2618872,790176,,,1289311,,2022-01-01,2022-12-31,4082003,2031178,7585485
0,0,0,761286,0,0,0,367952,0,20895,0,0,0,0,0,0,ADMISSIONS,1370449,MEMBERSHIPS,252518,MEMORIAL WALL AND WALK,129111,0,0,0,0,,20895,11708,ADMIRAL NIMITZ FOUNDATION,384046,741492692,221113,131800,499752,2583465,807273,,,1090137,,2021-01-01,2021-12-31,3894715,1752078,7231861
,,0,503825,,0,-97643,38051,0,16522,0,0,0,0,0,0,ADMISSIONS,810017,MEMBERSHIPS,221788,MEMORIAL WALL AND WALK,136515,OTHER PROGRAM SERVICE,8271,0,0,,16522,8854,ADMIRAL NIMITZ FOUNDATION,252422,741492692,281743,86641,124692,1877827,492227,,,1538039,,2020-01-01,2020-12-31,3697609,1176591,5583614
0,0,0,980265,0,0,0,62389,0,22080,0,0,0,0,0,0,ADMISSIONS,1243603,MEMBERSHIPS,279718,MEMORIAL WALL AND WALK,136457,OTHER PROGRAM SERVICE FEES,81983,0,0,,22080,19100,ADMIRAL NIMITZ FOUNDATION,345284,741492692,256850,172202,234591,496332,714308,,,1278732,,2019-01-01,2019-12-31,2031914,1741761,5226533
0,0,0,816227,0,0,0,322652,0,49375,0,0,0,0,0,0,ADMISSIONS,1248164,OTHER PROGRAM SERVICE FEES,448795,MEMBERSHIPS,259530,MEMORIAL WALL AND WALK,97091,0,0,,49375,18176,ADMIRAL NIMITZ FOUNDATION,364292,741492692,142378,197174,519826,260643,737979,,,2178752,,2018-01-01,2018-12-31,2581773,2053580,6215470
0,0,0,654784,0,0,0,181213,0,35546,0,0,0,0,0,0,ADMISSIONS,1284848,OTHER PROGRAM SERVICE,229271,MEMBERSHIPS,178871,MEMORIAL WALL AND WALK,93381,0,0,,35546,18621,ADMIRAL NIMITZ FOUNDATION,338059,741492692,178645,144546,325759,583211,697642,,,2991766,,2017-01-01,2017-12-31,3753622,1786371,6789740
0,0,0,0,0,0,0,0,0,0,MICELLANEOUS REVENUE,15538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE BRONX COUNCIL ON THE ARTS,,132601303,18902,,,1894690,,,68241,699558,15538,2022-07-01,2023-06-30,2594248,,2609786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,5311,0,0,0,0,0,0,0,0,0,0,0,THE BRONX COUNCIL ON THE ARTS INCORPORATED,,132601303,11903,,,1962638,,,166318,327708,,2021-07-01,2022-06-30,2290346,5311,2295657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER REVENUES,4613,0,0,0,0,0,0,0,0,0,0,0,THE BRONX COUNCIL ON THE ARTS INCORPORATED,,132601303,4028,,,1251847,,,61226,753652,,2020-07-01,2021-06-30,2005499,4613,2010112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IN KIND DONATIONS,30000,OTHER REVENUES,12222,0,0,0,0,0,0,0,0,0,BRONX COUNCIL ON THE ARTS INC,,132601303,11323,,,1428217,,,688085,820635,,2019-07-01,2020-06-30,2248852,42222,2291074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IN KIND DONATIONS,45660,OTHER REVENUES,6239,0,0,0,0,0,0,0,0,0,BRONX COUNCIL ON THE ARTS INC,,132601303,41447,,,2893400,,,,175052,,2018-07-01,2019-06-30,3068452,51899,3120351
0,0,0,188,0,0,0,0,0,0,INSURANCE RECOVERY,42613,0,0,0,0,IN-KIND OCCUPANCY,60125,MISCELLANEOUS,42217,MEMBERSHIPS,625,0,0,0,0,0,0,0,BRONX COUNCIL ON THE ARTS INC,,132601303,16584,,,3478467,,,,53902,42613,2017-07-01,2018-06-30,3532369,102967,3678137
